Subj	ROI	Y
02	lh_S_collat_transv_ant	-21.1789830547498
02	lh_S_collat_transv_post	-21.162954992828
02	lh_S_front_inf	-22.9189429624187
02	lh_S_front_middle	-22.2908401793223
02	lh_S_front_sup	-23.6607683593208
02	lh_S_interm_prim-Jensen	-21.7216458662416
02	lh_S_intrapariet_and_P_trans	-23.0688419962158
02	lh_S_oc-temp_lat	-21.7164367665444
02	lh_S_oc-temp_med_and_Lingual	-21.5383978398917
02	lh_S_oc_middle_and_Lunatus	-22.3952940891394
02	lh_S_oc_sup_and_transversal	-22.5416217837016
02	lh_S_occipital_ant	-21.6182971709003
02	lh_S_orbital-H_Shaped	-21.7624610073248
02	lh_S_orbital_lateral	-21.9138712020532
02	lh_S_orbital_med-olfact	-21.5457320650165
02	lh_S_parieto_occipital	-22.516561362066
02	lh_S_pericallosal	-21.4979436190396
02	lh_S_postcentral	-23.4401827494414
02	lh_S_precentral-inf-part	-22.3740253212378
02	lh_S_precentral-sup-part	-23.3591886750136
02	lh_S_suborbital	-21.4877646398493
02	lh_S_subparietal	-21.9565607921993
02	lh_S_temporal_inf	-22.0724706845772
02	lh_S_temporal_sup	-23.3500701707794
02	lh_S_temporal_transverse	-21.6730677603948
02	rh_G_Ins_lg_and_S_cent_ins	-21.8751662954514
02	rh_G_and_S_cingul-Ant	-21.9999257515925
02	rh_G_and_S_cingul-Mid-Ant	-22.0228810740564
02	rh_G_and_S_cingul-Mid-Post	-22.0140213037651
02	rh_G_and_S_frontomargin	-21.7309436608512
02	rh_G_and_S_occipital_inf	-21.5179801430692
02	rh_G_and_S_paracentral	-22.4964370555172
02	rh_G_and_S_subcentral	-21.6389684540557
02	rh_G_and_S_transv_frontopol	-22.8428310789986
02	rh_G_cingul-Post-dorsal	-21.4782838784469
02	rh_G_cingul-Post-ventral	-20.4703549736541
02	rh_G_cuneus	-21.1910111379707
02	rh_G_front_inf-Opercular	-22.0317105818062
02	rh_G_front_inf-Orbital	-21.6050024695064
02	rh_G_front_inf-Triangul	-22.2983557853853
02	rh_G_front_middle	-23.6208818133899
02	rh_G_front_sup	-23.1280649504512
02	rh_G_insular_short	-21.9938588713141
02	rh_G_oc-temp_lat-fusifor	-21.030650003588
02	rh_G_oc-temp_med-Lingual	-20.7439915794681
02	rh_G_oc-temp_med-Parahip	-20.9910814626323
02	rh_G_occipital_middle	-22.1605562802247
02	rh_G_occipital_sup	-22.2398586049978
02	rh_G_orbital	-21.8332059468619
02	rh_G_pariet_inf-Angular	-23.127402945244
02	rh_G_pariet_inf-Supramar	-22.4755030074934
02	rh_G_parietal_sup	-23.0993485599696
02	rh_G_postcentral	-22.8916076368087
02	rh_G_precentral	-22.7907871833912
02	rh_G_precuneus	-22.4152450553541
02	rh_G_rectus	-21.3608494913041
02	rh_G_subcallosal	-20.6782604127706
02	rh_G_temp_sup-G_T_transv	-21.3313226686157
02	rh_G_temp_sup-Lateral	-22.3334311767157
02	rh_G_temp_sup-Plan_polar	-20.9869220902115
02	rh_G_temp_sup-Plan_tempo	-21.4632679537297
02	rh_G_temporal_inf	-22.141014751393
02	rh_G_temporal_middle	-22.6638577115098
02	rh_Lat_Fis-ant-Horizont	-21.3354064758152
02	rh_Lat_Fis-ant-Vertical	-21.523000603915
02	rh_Lat_Fis-post	-21.9939511324447
