Subj	ROI	Y	baseline_avg
02	lh_Lat_Fis-ant-Horizont	0.057966183572974	0.177521836296288
02	rh_Lat_Fis-ant-Horizont	0.0207728365637368	0.103862371440591
02	lh_Lat_Fis-ant-Vertical	-0.00425279341696815	0.078487261630604
02	rh_Lat_Fis-ant-Vertical	-0.0201353793564227	0.135090979291812
02	lh_Lat_Fis-post	0.001308976540558	0.172138081558241
02	rh_Lat_Fis-post	0.0106541100475678	0.101742490558516
02	lh_Pole_occipital	-0.0146032207728884	0.0683615957238021
02	rh_Pole_occipital	0.050243777012656	0.105584017286318
02	lh_Pole_temporal	0.0425830345024975	0.0753703005180038
02	rh_Pole_temporal	0.0116017431155973	0.0757407395185636
02	lh_S_calcarine	0.066977049004404	0.0973325184877759
02	rh_S_calcarine	-0.00439135481262968	0.0668435507620429
02	lh_S_central	-0.079710577060288	0.128042026447812
02	rh_S_central	0.0125009170826548	0.0812113751507468
02	lh_S_cingul-Marginalis	0.017873426009562	0.108409527283987
02	rh_S_cingul-Marginalis	-0.132780452607808	0.102927245526721
02	lh_S_circular_insula_ant	0.0240186170387205	0.140151796307755
02	rh_S_circular_insula_ant	-0.0906802389047949	0.100555929689066
02	lh_S_circular_insula_inf	0.0842935795092395	0.144929677956977
02	rh_S_circular_insula_inf	0.0806855321634696	0.157341837995396
02	lh_S_circular_insula_sup	0.000373102716613144	0.145926531094327
02	rh_S_circular_insula_sup	0.0176709490370215	0.157388357098183
02	lh_S_collat_transv_ant	0.0578274083651754	0.114824565290178
02	rh_S_collat_transv_ant	0.0134716658184186	0.10585209101893
02	lh_S_collat_transv_post	-0.0462717564367626	0.0899109320842656
02	rh_S_collat_transv_post	0.010900504715161	0.0763534025038182
02	lh_S_front_inf	0.116637939266639	0.0807228468889405
02	rh_S_front_inf	0.0813043522440978	0.147075022874718
02	lh_S_front_middle	0.0233601653652987	0.0856404259988423
02	rh_S_front_middle	-0.0358715220316683	0.108714969958229
02	lh_S_front_sup	0.00445718051450801	0.0963522510878575
02	rh_S_front_sup	0.00655523154209167	0.128544292654779
02	lh_S_interm_prim-Jensen	0.0554301092100173	0.110632406350489
02	rh_S_interm_prim-Jensen	-0.0451347685581289	0.0821804764092955
02	lh_S_intrapariet_and_P_trans	-0.00938156638797859	0.10519364094488
02	rh_S_intrapariet_and_P_trans	0.0595787172428225	0.0778493735076479
02	lh_S_oc-temp_lat	0.0291618021667545	0.150721175862489
02	rh_S_oc-temp_lat	-0.0288959063979676	0.106648031292898
02	lh_S_oc-temp_med_and_Lingual	0.100452675771746	0.178052325197913
02	rh_S_oc-temp_med_and_Lingual	-0.030328085613721	0.138657460379325
02	lh_S_oc_middle_and_Lunatus	-0.0991379027345057	0.0676363993331304
02	rh_S_oc_middle_and_Lunatus	-0.0631537225821259	0.0728361130713029
02	lh_S_oc_sup_and_transversal	0.0555961054813803	0.0874712216695332
02	rh_S_oc_sup_and_transversal	0.10289744555692	0.0999694865250663
02	lh_S_occipital_ant	0.0371875601460136	0.112709300184293
02	rh_S_occipital_ant	-0.00412732800826728	0.0923783418490887
02	lh_S_orbital-H_Shaped	0.0215343916454708	0.180068310193357
02	rh_S_orbital-H_Shaped	0.0362126427358357	0.161503367217487
02	lh_S_orbital_lateral	0.165501856276745	0.103289273648011
02	rh_S_orbital_lateral	-0.037695927113095	0.0969184839805673
02	lh_S_orbital_med-olfact	0.0289040524213701	0.195209550522241
02	rh_S_orbital_med-olfact	-0.00720716863325524	0.188216747706687
02	lh_S_parieto_occipital	0.0426421724063932	0.112482834557676
02	rh_S_parieto_occipital	-0.0255551558188927	0.0643567994135243
02	lh_S_pericallosal	0.0448665361728195	0.0712261719562375
02	rh_S_pericallosal	-0.0463547730410745	0.0954274621023608
02	lh_S_postcentral	0.0593054424055386	0.0767089381093486
02	rh_S_postcentral	-0.0998953993344614	0.128799921363844
02	lh_S_precentral-inf-part	0.0753450156580639	0.142321167391787
02	rh_S_precentral-inf-part	0.0517166667812152	0.182223453675857
02	lh_S_precentral-sup-part	0.0763305694554671	0.10440295702049
02	rh_S_precentral-sup-part	-0.0111351860433325	0.143120106427328
02	lh_S_suborbital	0.0497062034542046	0.0835305625065733
02	rh_S_suborbital	0.0121289236610604	0.0819747796272152
02	lh_S_subparietal	0.0668639945720273	0.105170675699344
02	rh_S_subparietal	-0.0750411412814938	0.0886547179543438
02	lh_S_temporal_inf	-0.0395835666707945	0.117841247236415
02	rh_S_temporal_inf	-0.000916700583844923	0.110037037244964
02	lh_S_temporal_sup	0.0624671906253866	0.0981725730110742
02	rh_S_temporal_sup	0.0391423110299177	0.136652308539399
02	lh_S_temporal_transverse	0.0156940486401642	0.228228238240205
02	rh_S_temporal_transverse	0.0162166120900204	0.348626777062071
03	lh_G_Ins_lg_and_S_cent_ins	0.0753926636116002	0.0991117390427956
03	rh_G_Ins_lg_and_S_cent_ins	0.000282718933423277	0.0743065612269077
03	lh_G_and_S_cingul-Ant	-0.0221219513156168	0.0600023701400598
03	rh_G_and_S_cingul-Ant	0.072255920544024	0.148246275255209
03	lh_G_and_S_cingul-Mid-Ant	-0.0444296146957379	0.0847951596871287
03	rh_G_and_S_cingul-Mid-Ant	-0.12898137107755	0.130727294148189
03	lh_G_and_S_cingul-Mid-Post	0.0314676450553968	0.086528867608846
03	rh_G_and_S_cingul-Mid-Post	0.0741321157089827	0.109799633659056
03	lh_G_and_S_frontomargin	-0.0029076614847339	0.0506913310902661
03	rh_G_and_S_frontomargin	0.0463280806861269	0.0750405559968152
03	lh_G_and_S_occipital_inf	0.00379948602804246	0.0815703190031062
03	rh_G_and_S_occipital_inf	0.0987494771611364	0.133272404704523
03	lh_G_and_S_paracentral	-0.0571366586046132	0.08970142750253
03	rh_G_and_S_paracentral	0.0143817500475093	0.0862248049605022
03	lh_G_and_S_subcentral	-0.00968250216163022	0.0935986460768722
03	rh_G_and_S_subcentral	0.0374505909566153	0.141164533797913
03	lh_G_and_S_transv_frontopol	0.0957760076650226	0.107795412899277
